Processing grid size (6, 6) with 216 examples...

Training complete for grid size (5, 5).

Generating 200 new examples for grid size (5, 5)...
Generated dataset appended to '/content/drive/MyDrive/Google_AI_Studio/ARCAGI2025/datasets/generated_dcgan_dataset_5x5.json'.

Processing grid size (4, 4) with 208 examples...
Using Linear models for grid size (4, 4).
Grid Size (4, 4) | Epoch [0/1000] | D Loss: 1.3808 | G Loss: 0.7447
Grid Size (4, 4) | Epoch [10/1000] | D Loss: 1.3752 | G Loss: 0.7318
Grid Size (4, 4) | Epoch [20/1000] | D Loss: 1.3678 | G Loss: 0.7334
Grid Size (4, 4) | Epoch [30/1000] | D Loss: 1.3547 | G Loss: 0.7293
Grid Size (4, 4) | Epoch [40/1000] | D Loss: 1.3424 | G Loss: 0.7385
Grid Size (4, 4) | Epoch [50/1000] | D Loss: 1.3318 | G Loss: 0.7336
Grid Size (4, 4) | Epoch [60/1000] | D Loss: 1.3486 | G Loss: 0.7339
Grid Size (4, 4) | Epoch [70/1000] | D Loss: 1.3245 | G Loss: 0.7378
Grid Size (4, 4) | Epoch [80/1000] | D Loss: 1.3045 | G Loss: 0.7339
Grid Size (4, 4) | Epoch [90/1000] | D Loss: 1.2840 | G Loss: 0.7450
Grid Size (4, 4) | Epoch [100/1000] | D Loss: 1.3050 | G Loss: 0.7509
Grid Size (4, 4) | Epoch [110/1000] | D Loss: 1.3067 | G Loss: 0.7419
Grid Size (4, 4) | Epoch [120/1000] | D Loss: 1.2598 | G Loss: 0.7265
Grid Size (4, 4) | Epoch [130/1000] | D Loss: 1.2600 | G Loss: 0.7410
Grid Size (4, 4) | Epoch [140/1000] | D Loss: 1.2563 | G Loss: 0.7424
Grid Size (4, 4) | Epoch [150/1000] | D Loss: 1.2381 | G Loss: 0.7421
Grid Size (4, 4) | Epoch [160/1000] | D Loss: 1.2743 | G Loss: 0.7388
Grid Size (4, 4) | Epoch [170/1000] | D Loss: 1.2493 | G Loss: 0.7497
Grid Size (4, 4) | Epoch [180/1000] | D Loss: 1.2347 | G Loss: 0.7496
Grid Size (4, 4) | Epoch [190/1000] | D Loss: 1.2334 | G Loss: 0.7471
Grid Size (4, 4) | Epoch [200/1000] | D Loss: 1.2444 | G Loss: 0.7563
Grid Size (4, 4) | Epoch [210/1000] | D Loss: 1.2176 | G Loss: 0.7521
Grid Size (4, 4) | Epoch [220/1000] | D Loss: 1.2086 | G Loss: 0.7448
Grid Size (4, 4) | Epoch [230/1000] | D Loss: 1.2147 | G Loss: 0.7595
Grid Size (4, 4) | Epoch [240/1000] | D Loss: 1.2043 | G Loss: 0.7657
Grid Size (4, 4) | Epoch [250/1000] | D Loss: 1.1963 | G Loss: 0.7503
Grid Size (4, 4) | Epoch [260/1000] | D Loss: 1.2026 | G Loss: 0.7577
Grid Size (4, 4) | Epoch [270/1000] | D Loss: 1.2187 | G Loss: 0.7762
Grid Size (4, 4) | Epoch [280/1000] | D Loss: 1.1851 | G Loss: 0.7675
Grid Size (4, 4) | Epoch [290/1000] | D Loss: 1.1641 | G Loss: 0.7661
Grid Size (4, 4) | Epoch [300/1000] | D Loss: 1.2014 | G Loss: 0.7724
Grid Size (4, 4) | Epoch [310/1000] | D Loss: 1.1813 | G Loss: 0.7756
Grid Size (4, 4) | Epoch [320/1000] | D Loss: 1.1670 | G Loss: 0.7606
Grid Size (4, 4) | Epoch [330/1000] | D Loss: 1.1883 | G Loss: 0.7985
Grid Size (4, 4) | Epoch [340/1000] | D Loss: 1.1711 | G Loss: 0.7954
Grid Size (4, 4) | Epoch [350/1000] | D Loss: 1.1169 | G Loss: 0.7860
Grid Size (4, 4) | Epoch [360/1000] | D Loss: 1.1356 | G Loss: 0.8150
Grid Size (4, 4) | Epoch [370/1000] | D Loss: 1.1021 | G Loss: 0.7907
Grid Size (4, 4) | Epoch [380/1000] | D Loss: 1.1564 | G Loss: 0.8221
Grid Size (4, 4) | Epoch [390/1000] | D Loss: 1.1087 | G Loss: 0.7966
Grid Size (4, 4) | Epoch [400/1000] | D Loss: 1.1110 | G Loss: 0.8010
Grid Size (4, 4) | Epoch [410/1000] | D Loss: 1.1572 | G Loss: 0.8108
Grid Size (4, 4) | Epoch [420/1000] | D Loss: 1.1225 | G Loss: 0.8221
Grid Size (4, 4) | Epoch [430/1000] | D Loss: 1.1641 | G Loss: 0.8044
Grid Size (4, 4) | Epoch [440/1000] | D Loss: 1.1599 | G Loss: 0.8030
Grid Size (4, 4) | Epoch [450/1000] | D Loss: 1.1308 | G Loss: 0.8147
Grid Size (4, 4) | Epoch [460/1000] | D Loss: 1.1635 | G Loss: 0.8134
Grid Size (4, 4) | Epoch [470/1000] | D Loss: 1.1280 | G Loss: 0.8249
Grid Size (4, 4) | Epoch [480/1000] | D Loss: 1.1168 | G Loss: 0.8292
Grid Size (4, 4) | Epoch [490/1000] | D Loss: 1.0977 | G Loss: 0.8198
Grid Size (4, 4) | Epoch [500/1000] | D Loss: 1.1113 | G Loss: 0.8421
Grid Size (4, 4) | Epoch [510/1000] | D Loss: 1.0867 | G Loss: 0.8286
Grid Size (4, 4) | Epoch [520/1000] | D Loss: 1.0878 | G Loss: 0.8130
Grid Size (4, 4) | Epoch [530/1000] | D Loss: 1.1440 | G Loss: 0.8025
Grid Size (4, 4) | Epoch [540/1000] | D Loss: 1.1182 | G Loss: 0.8128
Grid Size (4, 4) | Epoch [550/1000] | D Loss: 1.1212 | G Loss: 0.8292
Grid Size (4, 4) | Epoch [560/1000] | D Loss: 1.0801 | G Loss: 0.8134
Grid Size (4, 4) | Epoch [570/1000] | D Loss: 1.0799 | G Loss: 0.8278
Grid Size (4, 4) | Epoch [580/1000] | D Loss: 1.0673 | G Loss: 0.8206
Grid Size (4, 4) | Epoch [590/1000] | D Loss: 1.1365 | G Loss: 0.8477
Grid Size (4, 4) | Epoch [600/1000] | D Loss: 1.0631 | G Loss: 0.8082
Grid Size (4, 4) | Epoch [610/1000] | D Loss: 1.1405 | G Loss: 0.8059
Grid Size (4, 4) | Epoch [620/1000] | D Loss: 1.0503 | G Loss: 0.8445
Grid Size (4, 4) | Epoch [630/1000] | D Loss: 1.0875 | G Loss: 0.8213
Grid Size (4, 4) | Epoch [640/1000] | D Loss: 1.0868 | G Loss: 0.8394
Grid Size (4, 4) | Epoch [650/1000] | D Loss: 1.0575 | G Loss: 0.8204
Grid Size (4, 4) | Epoch [660/1000] | D Loss: 1.0371 | G Loss: 0.8511
Grid Size (4, 4) | Epoch [670/1000] | D Loss: 1.1067 | G Loss: 0.7927
Grid Size (4, 4) | Epoch [680/1000] | D Loss: 1.1205 | G Loss: 0.8405
Grid Size (4, 4) | Epoch [690/1000] | D Loss: 1.1342 | G Loss: 0.8486
Grid Size (4, 4) | Epoch [700/1000] | D Loss: 1.1242 | G Loss: 0.8113
Grid Size (4, 4) | Epoch [710/1000] | D Loss: 1.1409 | G Loss: 0.8566
Grid Size (4, 4) | Epoch [720/1000] | D Loss: 1.0978 | G Loss: 0.8827
Grid Size (4, 4) | Epoch [730/1000] | D Loss: 1.1734 | G Loss: 0.8320
Grid Size (4, 4) | Epoch [740/1000] | D Loss: 1.0937 | G Loss: 0.8523
Grid Size (4, 4) | Epoch [750/1000] | D Loss: 1.0999 | G Loss: 0.8504
Grid Size (4, 4) | Epoch [760/1000] | D Loss: 1.1732 | G Loss: 0.8406
Grid Size (4, 4) | Epoch [770/1000] | D Loss: 1.1032 | G Loss: 0.8621
Grid Size (4, 4) | Epoch [780/1000] | D Loss: 1.1579 | G Loss: 0.8330
Grid Size (4, 4) | Epoch [790/1000] | D Loss: 1.0901 | G Loss: 0.8705
Grid Size (4, 4) | Epoch [800/1000] | D Loss: 1.1323 | G Loss: 0.8805
Grid Size (4, 4) | Epoch [810/1000] | D Loss: 1.1412 | G Loss: 0.8213
Grid Size (4, 4) | Epoch [820/1000] | D Loss: 1.1424 | G Loss: 0.8484
Grid Size (4, 4) | Epoch [830/1000] | D Loss: 1.1230 | G Loss: 0.8247
Grid Size (4, 4) | Epoch [840/1000] | D Loss: 1.1255 | G Loss: 0.8800
Grid Size (4, 4) | Epoch [850/1000] | D Loss: 1.2265 | G Loss: 0.8602
Grid Size (4, 4) | Epoch [860/1000] | D Loss: 1.1615 | G Loss: 0.8467
Grid Size (4, 4) | Epoch [870/1000] | D Loss: 1.1755 | G Loss: 0.8352
Grid Size (4, 4) | Epoch [880/1000] | D Loss: 1.0854 | G Loss: 0.8366
Grid Size (4, 4) | Epoch [890/1000] | D Loss: 1.2345 | G Loss: 0.8531
Grid Size (4, 4) | Epoch [900/1000] | D Loss: 1.1451 | G Loss: 0.8519
Grid Size (4, 4) | Epoch [910/1000] | D Loss: 1.2149 | G Loss: 0.8530
Grid Size (4, 4) | Epoch [920/1000] | D Loss: 1.1798 | G Loss: 0.8618
Grid Size (4, 4) | Epoch [930/1000] | D Loss: 1.1930 | G Loss: 0.8746
Grid Size (4, 4) | Epoch [940/1000] | D Loss: 1.2009 | G Loss: 0.9128
Grid Size (4, 4) | Epoch [950/1000] | D Loss: 1.2190 | G Loss: 0.8485
Grid Size (4, 4) | Epoch [960/1000] | D Loss: 1.1444 | G Loss: 0.8809
Grid Size (4, 4) | Epoch [970/1000] | D Loss: 1.1942 | G Loss: 0.8753
Grid Size (4, 4) | Epoch [980/1000] | D Loss: 1.1972 | G Loss: 0.8829
Grid Size (4, 4) | Epoch [990/1000] | D Loss: 1.2218 | G Loss: 0.8538

Training complete for grid size (4, 4).

Generating 200 new examples for grid size (4, 4)...
Generated dataset appended to '/content/drive/MyDrive/Google_AI_Studio/ARCAGI2025/datasets/generated_dcgan_dataset_4x4.json'.

Processing grid size (1, 5) with 22 examples...
Skipping training for grid size (1, 5) due to insufficient data (22 examples).

Processing grid size (5, 1) with 18 examples...
Skipping training for grid size (5, 1) due to insufficient data (18 examples).

Processing grid size (2, 10) with 8 examples...
Skipping training for grid size (2, 10) due to insufficient data (8 examples).

Processing grid size (10, 2) with 8 examples...
Skipping training for grid size (10, 2) due to insufficient data (8 examples).

Processing grid size (6, 10) with 16 examples...
Skipping training for grid size (6, 10) due to insufficient data (16 examples).

Processing grid size (10, 6) with 16 examples...
Skipping training for grid size (10, 6) due to insufficient data (16 examples).

Processing grid size (17, 13) with 12 examples...
Skipping training for grid size (17, 13) due to insufficient data (12 examples).

Processing grid size (13, 17) with 4 examples...
Skipping training for grid size (13, 17) due to insufficient data (4 examples).

Processing grid size (13, 11) with 8 examples...
Skipping training for grid size (13, 11) due to insufficient data (8 examples).

Processing grid size (11, 13) with 8 examples...
Skipping training for grid size (11, 13) due to insufficient data (8 examples).

Processing grid size (21, 23) with 6 examples...
Skipping training for grid size (21, 23) due to insufficient data (6 examples).

Processing grid size (23, 21) with 2 examples...
Skipping training for grid size (23, 21) due to insufficient data (2 examples).

Processing grid size (7, 30) with 6 examples...
Skipping training for grid size (7, 30) due to insufficient data (6 examples).

Processing grid size (30, 7) with 2 examples...
Skipping training for grid size (30, 7) due to insufficient data (2 examples).

Processing grid size (1, 6) with 6 examples...
Skipping training for grid size (1, 6) due to insufficient data (6 examples).

Processing grid size (6, 1) with 2 examples...
Skipping training for grid size (6, 1) due to insufficient data (2 examples).

Processing grid size (22, 4) with 6 examples...
Skipping training for grid size (22, 4) due to insufficient data (6 examples).

Processing grid size (4, 22) with 2 examples...
Skipping training for grid size (4, 22) due to insufficient data (2 examples).

Processing grid size (3, 8) with 18 examples...
Skipping training for grid size (3, 8) due to insufficient data (18 examples).

Processing grid size (8, 3) with 6 examples...
Skipping training for grid size (8, 3) due to insufficient data (6 examples).

Processing grid size (12, 13) with 32 examples...
Skipping training for grid size (12, 13) due to insufficient data (32 examples).

Processing grid size (13, 12) with 32 examples...
Skipping training for grid size (13, 12) due to insufficient data (32 examples).

Processing grid size (26, 23) with 6 examples...
Skipping training for grid size (26, 23) due to insufficient data (6 examples).

Processing grid size (23, 26) with 2 examples...
Skipping training for grid size (23, 26) due to insufficient data (2 examples).

Processing grid size (16, 11) with 14 examples...
Skipping training for grid size (16, 11) due to insufficient data (14 examples).

Processing grid size (11, 16) with 10 examples...
Skipping training for grid size (11, 16) due to insufficient data (10 examples).

Processing grid size (3, 6) with 48 examples...
Skipping training for grid size (3, 6) due to insufficient data (48 examples).

Processing grid size (6, 3) with 32 examples...
Skipping training for grid size (6, 3) due to insufficient data (32 examples).

Processing grid size (11, 15) with 6 examples...
Skipping training for grid size (11, 15) due to insufficient data (6 examples).

Processing grid size (15, 11) with 2 examples...
Skipping training for grid size (15, 11) due to insufficient data (2 examples).

Processing grid size (5, 11) with 16 examples...
Skipping training for grid size (5, 11) due to insufficient data (16 examples).

Processing grid size (11, 5) with 16 examples...
Skipping training for grid size (11, 5) due to insufficient data (16 examples).

Processing grid size (14, 16) with 18 examples...
Skipping training for grid size (14, 16) due to insufficient data (18 examples).

Processing grid size (16, 14) with 6 examples...
Skipping training for grid size (16, 14) due to insufficient data (6 examples).

Processing grid size (25, 20) with 12 examples...
Skipping training for grid size (25, 20) due to insufficient data (12 examples).

Processing grid size (20, 25) with 4 examples...
Skipping training for grid size (20, 25) due to insufficient data (4 examples).

Processing grid size (8, 10) with 26 examples...
Skipping training for grid size (8, 10) due to insufficient data (26 examples).

Processing grid size (10, 8) with 30 examples...
Skipping training for grid size (10, 8) due to insufficient data (30 examples).

Processing grid size (19, 21) with 12 examples...
Skipping training for grid size (19, 21) due to insufficient data (12 examples).

Processing grid size (21, 19) with 4 examples...
Skipping training for grid size (21, 19) due to insufficient data (4 examples).

Processing grid size (11, 9) with 22 examples...
Skipping training for grid size (11, 9) due to insufficient data (22 examples).

Processing grid size (9, 11) with 34 examples...
Skipping training for grid size (9, 11) due to insufficient data (34 examples).

Processing grid size (3, 10) with 6 examples...
Skipping training for grid size (3, 10) due to insufficient data (6 examples).

Processing grid size (10, 3) with 2 examples...
Skipping training for grid size (10, 3) due to insufficient data (2 examples).

Processing grid size (28, 28) with 32 examples...
Skipping training for grid size (28, 28) due to insufficient data (32 examples).

Processing grid size (7, 9) with 20 examples...
Skipping training for grid size (7, 9) due to insufficient data (20 examples).

Processing grid size (9, 7) with 12 examples...
Skipping training for grid size (9, 7) due to insufficient data (12 examples).

Processing grid size (3, 14) with 6 examples...
Skipping training for grid size (3, 14) due to insufficient data (6 examples).

Processing grid size (14, 3) with 2 examples...
Skipping training for grid size (14, 3) due to insufficient data (2 examples).

Processing grid size (22, 26) with 16 examples...
Skipping training for grid size (22, 26) due to insufficient data (16 examples).

Processing grid size (26, 22) with 16 examples...
Skipping training for grid size (26, 22) due to insufficient data (16 examples).

Processing grid size (11, 14) with 6 examples...
Skipping training for grid size (11, 14) due to insufficient data (6 examples).

Processing grid size (14, 11) with 2 examples...
Skipping training for grid size (14, 11) due to insufficient data (2 examples).

Processing grid size (22, 23) with 8 examples...
Skipping training for grid size (22, 23) due to insufficient data (8 examples).

Processing grid size (23, 22) with 8 examples...
Skipping training for grid size (23, 22) due to insufficient data (8 examples).

Processing grid size (5, 4) with 34 examples...
Skipping training for grid size (5, 4) due to insufficient data (34 examples).

Processing grid size (4, 5) with 22 examples...
Skipping training for grid size (4, 5) due to insufficient data (22 examples).

Processing grid size (19, 16) with 10 examples...
Skipping training for grid size (19, 16) due to insufficient data (10 examples).

Processing grid size (16, 19) with 14 examples...
Skipping training for grid size (16, 19) due to insufficient data (14 examples).

Processing grid size (3, 13) with 6 examples...
Skipping training for grid size (3, 13) due to insufficient data (6 examples).

Processing grid size (13, 3) with 2 examples...
Skipping training for grid size (13, 3) due to insufficient data (2 examples).

Processing grid size (9, 13) with 6 examples...
Skipping training for grid size (9, 13) due to insufficient data (6 examples).

Processing grid size (13, 9) with 2 examples...
Skipping training for grid size (13, 9) due to insufficient data (2 examples).

Processing grid size (14, 15) with 8 examples...
Skipping training for grid size (14, 15) due to insufficient data (8 examples).

Processing grid size (15, 14) with 8 examples...
Skipping training for grid size (15, 14) due to insufficient data (8 examples).

Processing grid size (17, 18) with 28 examples...
Skipping training for grid size (17, 18) due to insufficient data (28 examples).

Processing grid size (18, 17) with 20 examples...
Skipping training for grid size (18, 17) due to insufficient data (20 examples).

Processing grid size (9, 15) with 32 examples...
Skipping training for grid size (9, 15) due to insufficient data (32 examples).

Processing grid size (15, 9) with 16 examples...
Skipping training for grid size (15, 9) due to insufficient data (16 examples).

Processing grid size (29, 29) with 40 examples...
Skipping training for grid size (29, 29) due to insufficient data (40 examples).

Processing grid size (6, 12) with 18 examples...
Skipping training for grid size (6, 12) due to insufficient data (18 examples).

Processing grid size (12, 6) with 6 examples...
Skipping training for grid size (12, 6) due to insufficient data (6 examples).

Processing grid size (11, 20) with 6 examples...
Skipping training for grid size (11, 20) due to insufficient data (6 examples).

Processing grid size (20, 11) with 2 examples...
Skipping training for grid size (20, 11) due to insufficient data (2 examples).

Processing grid size (2, 5) with 6 examples...
Skipping training for grid size (2, 5) due to insufficient data (6 examples).

Processing grid size (5, 2) with 2 examples...
Skipping training for grid size (5, 2) due to insufficient data (2 examples).

Processing grid size (30, 10) with 6 examples...
Skipping training for grid size (30, 10) due to insufficient data (6 examples).

Processing grid size (10, 30) with 2 examples...
Skipping training for grid size (10, 30) due to insufficient data (2 examples).

Processing grid size (4, 24) with 6 examples...
Skipping training for grid size (4, 24) due to insufficient data (6 examples).

Processing grid size (24, 4) with 2 examples...
Skipping training for grid size (24, 4) due to insufficient data (2 examples).

Processing grid size (17, 19) with 24 examples...
Skipping training for grid size (17, 19) due to insufficient data (24 examples).

Processing grid size (19, 17) with 8 examples...
Skipping training for grid size (19, 17) due to insufficient data (8 examples).

Processing grid size (10, 4) with 18 examples...
Skipping training for grid size (10, 4) due to insufficient data (18 examples).

Processing grid size (4, 10) with 6 examples...
Skipping training for grid size (4, 10) due to insufficient data (6 examples).

Processing grid size (11, 19) with 6 examples...
Skipping training for grid size (11, 19) due to insufficient data (6 examples).

Processing grid size (19, 11) with 2 examples...
Skipping training for grid size (19, 11) due to insufficient data (2 examples).

Processing grid size (17, 14) with 10 examples...
Skipping training for grid size (17, 14) due to insufficient data (10 examples).

Processing grid size (14, 17) with 14 examples...
Skipping training for grid size (14, 17) due to insufficient data (14 examples).

Processing grid size (7, 4) with 8 examples...
Skipping training for grid size (7, 4) due to insufficient data (8 examples).

Processing grid size (4, 7) with 8 examples...
Skipping training for grid size (4, 7) due to insufficient data (8 examples).

Processing grid size (14, 13) with 28 examples...
Skipping training for grid size (14, 13) due to insufficient data (28 examples).

Processing grid size (13, 14) with 20 examples...
Skipping training for grid size (13, 14) due to insufficient data (20 examples).

Processing grid size (17, 21) with 8 examples...
Skipping training for grid size (17, 21) due to insufficient data (8 examples).

Processing grid size (21, 17) with 8 examples...
Skipping training for grid size (21, 17) due to insufficient data (8 examples).

Processing grid size (3, 2) with 14 examples...
Skipping training for grid size (3, 2) due to insufficient data (14 examples).

Processing grid size (2, 3) with 10 examples...
Skipping training for grid size (2, 3) due to insufficient data (10 examples).

Processing grid size (18, 14) with 16 examples...
Skipping training for grid size (18, 14) due to insufficient data (16 examples).

Processing grid size (14, 18) with 16 examples...
Skipping training for grid size (14, 18) due to insufficient data (16 examples).

Processing grid size (26, 24) with 6 examples...
Skipping training for grid size (26, 24) due to insufficient data (6 examples).

Processing grid size (24, 26) with 2 examples...
Skipping training for grid size (24, 26) due to insufficient data (2 examples).

Processing grid size (1, 4) with 6 examples...
Skipping training for grid size (1, 4) due to insufficient data (6 examples).

Processing grid size (4, 1) with 2 examples...
Skipping training for grid size (4, 1) due to insufficient data (2 examples).

Processing grid size (19, 29) with 12 examples...
Skipping training for grid size (19, 29) due to insufficient data (12 examples).

Processing grid size (29, 19) with 4 examples...
Skipping training for grid size (29, 19) due to insufficient data (4 examples).

Processing grid size (27, 27) with 40 examples...
Skipping training for grid size (27, 27) due to insufficient data (40 examples).

Processing grid size (19, 22) with 6 examples...
Skipping training for grid size (19, 22) due to insufficient data (6 examples).

Processing grid size (22, 19) with 2 examples...
Skipping training for grid size (22, 19) due to insufficient data (2 examples).

Processing grid size (12, 4) with 12 examples...
Skipping training for grid size (12, 4) due to insufficient data (12 examples).

Processing grid size (4, 12) with 4 examples...
Skipping training for grid size (4, 12) due to insufficient data (4 examples).

Processing grid size (16, 17) with 14 examples...
Skipping training for grid size (16, 17) due to insufficient data (14 examples).

Processing grid size (17, 16) with 10 examples...
Skipping training for grid size (17, 16) due to insufficient data (10 examples).

Processing grid size (7, 17) with 6 examples...
Skipping training for grid size (7, 17) due to insufficient data (6 examples).

Processing grid size (17, 7) with 2 examples...
Skipping training for grid size (17, 7) due to insufficient data (2 examples).

Processing grid size (19, 23) with 6 examples...
Skipping training for grid size (19, 23) due to insufficient data (6 examples).

Processing grid size (23, 19) with 2 examples...
Skipping training for grid size (23, 19) due to insufficient data (2 examples).

Processing grid size (7, 11) with 22 examples...
Skipping training for grid size (7, 11) due to insufficient data (22 examples).

Processing grid size (11, 7) with 18 examples...
Skipping training for grid size (11, 7) due to insufficient data (18 examples).

Processing grid size (4, 18) with 6 examples...
Skipping training for grid size (4, 18) due to insufficient data (6 examples).

Processing grid size (18, 4) with 2 examples...
Skipping training for grid size (18, 4) due to insufficient data (2 examples).

Processing grid size (19, 30) with 6 examples...
Skipping training for grid size (19, 30) due to insufficient data (6 examples).

Processing grid size (30, 19) with 2 examples...
Skipping training for grid size (30, 19) due to insufficient data (2 examples).

Processing grid size (9, 5) with 6 examples...
Skipping training for grid size (9, 5) due to insufficient data (6 examples).

Processing grid size (5, 9) with 2 examples...
Skipping training for grid size (5, 9) due to insufficient data (2 examples).

Processing grid size (12, 24) with 6 examples...
Skipping training for grid size (12, 24) due to insufficient data (6 examples).

Processing grid size (24, 12) with 2 examples...
Skipping training for grid size (24, 12) due to insufficient data (2 examples).

Processing grid size (24, 20) with 6 examples...
Skipping training for grid size (24, 20) due to insufficient data (6 examples).

Processing grid size (20, 24) with 2 examples...
Skipping training for grid size (20, 24) due to insufficient data (2 examples).

Processing grid size (24, 24) with 32 examples...
Skipping training for grid size (24, 24) due to insufficient data (32 examples).

Processing grid size (30, 16) with 8 examples...
Skipping training for grid size (30, 16) due to insufficient data (8 examples).

Processing grid size (16, 30) with 8 examples...
Skipping training for grid size (16, 30) due to insufficient data (8 examples).

Processing grid size (21, 30) with 6 examples...
Skipping training for grid size (21, 30) due to insufficient data (6 examples).

Processing grid size (30, 21) with 2 examples...
Skipping training for grid size (30, 21) due to insufficient data (2 examples).

Processing grid size (24, 28) with 6 examples...
Skipping training for grid size (24, 28) due to insufficient data (6 examples).

Processing grid size (28, 24) with 2 examples...
Skipping training for grid size (28, 24) due to insufficient data (2 examples).

Processing grid size (5, 16) with 6 examples...
Skipping training for grid size (5, 16) due to insufficient data (6 examples).

Processing grid size (16, 5) with 2 examples...
Skipping training for grid size (16, 5) due to insufficient data (2 examples).

Processing grid size (5, 12) with 8 examples...
Skipping training for grid size (5, 12) due to insufficient data (8 examples).

Processing grid size (12, 5) with 8 examples...
Skipping training for grid size (12, 5) due to insufficient data (8 examples).

Processing grid size (4, 14) with 6 examples...
Skipping training for grid size (4, 14) due to insufficient data (6 examples).

Processing grid size (14, 4) with 2 examples...
Skipping training for grid size (14, 4) due to insufficient data (2 examples).

Processing grid size (16, 18) with 32 examples...
Skipping training for grid size (16, 18) due to insufficient data (32 examples).

Processing grid size (18, 16) with 16 examples...
Skipping training for grid size (18, 16) due to insufficient data (16 examples).

Processing grid size (13, 16) with 6 examples...
Skipping training for grid size (13, 16) due to insufficient data (6 examples).

Processing grid size (16, 13) with 2 examples...
Skipping training for grid size (16, 13) due to insufficient data (2 examples).

Processing grid size (24, 6) with 6 examples...
Skipping training for grid size (24, 6) due to insufficient data (6 examples).

Processing grid size (6, 24) with 2 examples...
Skipping training for grid size (6, 24) due to insufficient data (2 examples).

Processing grid size (22, 22) with 32 examples...
Skipping training for grid size (22, 22) due to insufficient data (32 examples).

Processing grid size (21, 12) with 6 examples...
Skipping training for grid size (21, 12) due to insufficient data (6 examples).

Processing grid size (12, 21) with 2 examples...
Skipping training for grid size (12, 21) due to insufficient data (2 examples).

Processing grid size (10, 15) with 26 examples...
Skipping training for grid size (10, 15) due to insufficient data (26 examples).

Processing grid size (15, 10) with 14 examples...
Skipping training for grid size (15, 10) due to insufficient data (14 examples).

Processing grid size (15, 13) with 8 examples...
Skipping training for grid size (15, 13) due to insufficient data (8 examples).

Processing grid size (13, 15) with 8 examples...
Skipping training for grid size (13, 15) due to insufficient data (8 examples).

Processing grid size (7, 6) with 8 examples...
Skipping training for grid size (7, 6) due to insufficient data (8 examples).

Processing grid size (6, 7) with 8 examples...
Skipping training for grid size (6, 7) due to insufficient data (8 examples).

Processing grid size (3, 29) with 6 examples...
Skipping training for grid size (3, 29) due to insufficient data (6 examples).

Processing grid size (29, 3) with 2 examples...
Skipping training for grid size (29, 3) due to insufficient data (2 examples).

Processing grid size (12, 8) with 10 examples...
Skipping training for grid size (12, 8) due to insufficient data (10 examples).

Processing grid size (8, 12) with 14 examples...
Skipping training for grid size (8, 12) due to insufficient data (14 examples).

Processing grid size (7, 5) with 6 examples...
Skipping training for grid size (7, 5) due to insufficient data (6 examples).

Processing grid size (5, 7) with 2 examples...
Skipping training for grid size (5, 7) due to insufficient data (2 examples).

Processing grid size (3, 25) with 6 examples...
Skipping training for grid size (3, 25) due to insufficient data (6 examples).

Processing grid size (25, 3) with 2 examples...
Skipping training for grid size (25, 3) due to insufficient data (2 examples).

Processing grid size (7, 8) with 14 examples...
Skipping training for grid size (7, 8) due to insufficient data (14 examples).

Processing grid size (8, 7) with 10 examples...
Skipping training for grid size (8, 7) due to insufficient data (10 examples).

Processing grid size (8, 16) with 6 examples...
Skipping training for grid size (8, 16) due to insufficient data (6 examples).

Processing grid size (16, 8) with 2 examples...
Skipping training for grid size (16, 8) due to insufficient data (2 examples).

Processing grid size (6, 9) with 12 examples...
Skipping training for grid size (6, 9) due to insufficient data (12 examples).

Processing grid size (9, 6) with 4 examples...
Skipping training for grid size (9, 6) due to insufficient data (4 examples).

Processing grid size (22, 25) with 12 examples...
Skipping training for grid size (22, 25) due to insufficient data (12 examples).

Processing grid size (25, 22) with 4 examples...
Skipping training for grid size (25, 22) due to insufficient data (4 examples).

Processing grid size (29, 28) with 14 examples...
Skipping training for grid size (29, 28) due to insufficient data (14 examples).

Processing grid size (28, 29) with 10 examples...
Skipping training for grid size (28, 29) due to insufficient data (10 examples).

Processing grid size (12, 17) with 18 examples...
Skipping training for grid size (12, 17) due to insufficient data (18 examples).

Processing grid size (17, 12) with 6 examples...
Skipping training for grid size (17, 12) due to insufficient data (6 examples).

Processing grid size (7, 15) with 18 examples...
Skipping training for grid size (7, 15) due to insufficient data (18 examples).

Processing grid size (15, 7) with 6 examples...
Skipping training for grid size (15, 7) due to insufficient data (6 examples).

Processing grid size (10, 20) with 8 examples...
Skipping training for grid size (10, 20) due to insufficient data (8 examples).

Processing grid size (20, 10) with 8 examples...
Skipping training for grid size (20, 10) due to insufficient data (8 examples).

Processing grid size (14, 10) with 8 examples...
Skipping training for grid size (14, 10) due to insufficient data (8 examples).

Processing grid size (10, 14) with 8 examples...
Skipping training for grid size (10, 14) due to insufficient data (8 examples).

Processing grid size (9, 30) with 6 examples...
Skipping training for grid size (9, 30) due to insufficient data (6 examples).

Processing grid size (30, 9) with 2 examples...
